AIR_TEMP,LST,NDVI,NDBI,NDWI,ALBEDO,UHI,URBAN_COMPACTNESS,VEG_QUALITY,BUILDING_DENSITY_OSM,WIND_SPEED,HUMIDITY,IS_BUILT_UP,IS_VEGETATION,IS_WATER,IS_CROPLAND
28.863900438944512,43.408176,0.15220885,0.016227266,-0.18098696,12613.1,-0.13598159,0.00026332415,0.14973891,0.16227266,0.0106722672780354,15.035710430145286,0,0,0,0
29.40596796671552,43.415012,0.15045454,0.024725623,-0.17609881,12547.45,-0.12572892,0.00061135646,0.14673446,0.24725623,0.011005474726359,14.555287297566757,0,0,0,0
29.383197085062704,43.826885,0.12605186,0.037172172,-0.16315807,12350.65,-0.08887968,0.0013817704,0.12136623,0.37172172,0.0116676606072319,14.912640349070244,0,0,0,0
29.507907485961937,43.40476,0.13045423,0.034873646,-0.16458477,12261.25,-0.09558058,0.0012161713,0.12590481,0.34873646,0.0105171871185302,14.82529443105065,0,0,0,0
28.81987374623617,43.82005,0.14233072,0.02777576,-0.17311095,12279.25,-0.114554964,0.0007714929,0.13837738,0.2777576,0.0110777473449707,15.02515818277996,0,0,0,0
29.13729852040612,42.52291,0.14428347,0.017677974,-0.17685422,12357.25,-0.1266055,0.00031251076,0.14173283,0.17677974,0.0113369719187418,14.88310012817385,0,0,0,0
28.967117881774925,42.538292,0.1474712,0.026554506,-0.17738412,12345.0,-0.120916694,0.0007051418,0.14355518,0.26554506,0.0105637062920464,14.902815755208335,0,0,0,0
29.234214401245158,42.74166,0.12633777,0.049525555,-0.1610181,12836.85,-0.076812215,0.0024527805,0.12008082,0.49525555,0.0105792490641276,15.068183570437984,0,0,0,0
29.478845055898063,42.645958,0.13206533,0.032012977,-0.16632731,13262.65,-0.10005235,0.0010248307,0.12783752,0.32012977,0.0112010693550109,14.937810198466025,0,0,0,0
28.81987374623617,42.38619,0.17238575,0.006876085,-0.19861206,13044.3,-0.16550967,4.728054e-05,0.17120041,0.06876085,0.0110777473449707,15.02515818277996,0,0,0,0
28.81987374623617,43.673073,0.15564504,-0.00016381968,-0.1765386,12145.25,-0.15580885,2.6836886e-08,0.15567054,-0.0016381968,0.0110777473449707,15.02515818277996,0,0,0,0
28.81987374623617,44.459217,0.15415218,0.013938476,-0.1811619,12389.5,-0.1402137,0.00019428112,0.15200353,0.13938476,0.0110777473449707,15.02515818277996,0,0,0,0
29.489220873514853,43.6782,0.15167613,0.012284446,-0.17773269,12393.4,-0.13939169,0.0001509076,0.14981288,0.1228444599999999,0.0117224762174818,14.637499321831626,0,0,0,0
29.63563849131268,43.068085,0.16167507,0.0016919923,-0.17538214,11104.7,-0.15998307,2.862838e-06,0.16140151,0.016919923,0.0094514126247829,14.539032554626488,0,0,0,0
29.437518374125176,41.912792,0.19512947,-0.016640425,-0.2042421,11285.75,-0.2117699,0.00027690374,0.1983765,-0.16640425,0.0114339447021484,14.832504208882654,0,0,0,0
29.426291084289588,42.18965,0.19804217,-0.042235553,-0.19661942,10452.4,-0.24027772,0.001783842,0.2064066,-0.42235553,0.0109315586090087,14.32123548719621,0,0,0,0
29.507907485961937,45.7461,0.09363884,0.029650155,-0.14702585,12751.35,-0.063988686,0.00087913166,0.09086243,0.29650155,0.0105171871185302,14.82529443105065,0,0,0,0
29.383197085062704,45.85719,0.08976383,0.03792282,-0.1368577,13587.4,-0.051841013,0.00143814,0.08635973,0.3792282,0.0116676606072319,14.912640349070244,0,0,0,0
29.214689826965355,44.13109,0.10052356,0.028439369,-0.14361608,13822.3,-0.07208419,0.0008087977,0.097664736,0.28439369,0.0111927111943562,15.171249326070182,0,0,0,0
29.40596796671552,44.23192,0.08760272,0.0491601,-0.1384123,14503.45,-0.038442623,0.0024167155,0.083296165,0.4916009999999999,0.011005474726359,14.555287297566757,0,0,0,0
28.967117881774925,44.17894,0.105437525,0.033946026,-0.15040329,13904.6,-0.071491495,0.0011523328,0.10185834,0.3394602599999999,0.0105637062920464,14.902815755208335,0,0,0,0
29.507907485961937,44.97021,0.08478052,0.04810639,-0.1459324,13248.5,-0.036674127,0.0023142248,0.08070204,0.4810639,0.0105171871185302,14.82529443105065,0,0,0,0
29.3144397099813,44.927486,0.083908685,0.038512208,-0.14417705,13452.45,-0.045396473,0.0014831901,0.080677174,0.38512208,0.011785807079739,14.98104512956408,0,0,0,0
28.81987374623617,43.05954,0.11846919,0.042739235,-0.15840754,12524.15,-0.07572995,0.0018266423,0.113405906,0.42739235,0.0110777473449707,15.02515818277996,0,0,0,0
28.775239880879724,42.823696,0.107077494,0.05599455,-0.15244198,12747.1,-0.051082943,0.0031353899,0.10108174,0.5599455,0.0100396521886189,15.071497853597007,0,0,0,0
28.87584997812908,42.751915,0.10144777,0.06561995,-0.14179666,12397.45,-0.035827816,0.004305979,0.09479077,0.6561994999999999,0.0109853935241699,15.018158531188988,0,0,0,0
29.3144397099813,42.856167,0.10682874,0.058523282,-0.14602712,12456.95,-0.04830546,0.0034249746,0.10057677,0.58523282,0.011785807079739,14.98104512956408,0,0,0,0
28.71447588602703,42.326374,0.12309313,0.04148,-0.15691662,12467.1,-0.08161313,0.0017205904,0.11798722,0.4148,0.0101193030675252,15.129899597167991,0,0,0,0
29.507907485961937,42.169144,0.15404902,0.0231924,-0.17885944,11797.35,-0.13085663,0.00053788745,0.15047626,0.231924,0.0105171871185302,14.82529443105065,0,0,0,0
28.81987374623617,42.357136,0.13214853,0.041684177,-0.16660699,12685.0,-0.09046435,0.0017375705,0.12664002,0.41684177,0.0110777473449707,15.02515818277996,0,0,0,0
28.87584997812908,42.169144,0.15444711,0.028646216,-0.17764308,11953.55,-0.1258009,0.0008206057,0.15002277,0.2864621599999999,0.0109853935241699,15.018158531188988,0,0,0,0
29.21082426706954,42.65792,0.06381175,0.08207431,-0.09844106,15197.7,0.018262554,0.0067361915,0.058574446,0.8207431,0.0117545138465033,14.92827011744184,0,0,0,0
29.498190180460654,42.328083,0.08673298,0.06963927,-0.12053223,14958.65,-0.017093712,0.004849628,0.08069296,0.6963927000000001,0.0103383498390515,14.389676666259788,0,0,0,0
28.81987374623617,42.02559,0.13397652,0.018564226,-0.15736182,13923.6,-0.115412295,0.0003446305,0.13148935,0.18564226,0.0110777473449707,15.02515818277996,0,0,0,0
29.21082426706954,41.630806,0.16228141,0.008638684,-0.17960154,11677.15,-0.15364273,7.4626856e-05,0.16087951,0.08638684,0.0117545138465033,14.92827011744184,0,0,0,0
29.48794962565105,42.789516,0.13389441,0.04123851,-0.15951891,11933.35,-0.092655905,0.0017006147,0.1283728,0.4123851,0.0105528926849365,14.545388793945335,0,0,0,0
29.40596796671552,43.62522,0.118003674,0.03823538,-0.14207017,12521.75,-0.07976829,0.0014619443,0.11349176,0.3823537999999999,0.011005474726359,14.555287297566757,0,0,0,0
29.507907485961937,42.14351,0.16344583,-0.0047156643,-0.18253653,12229.0,-0.1681615,2.2237491e-05,0.1642166,-0.047156643,0.0105171871185302,14.82529443105065,0,0,0,0
29.48794962565105,40.870296,0.19998617,-0.044759497,-0.20890948,11758.95,-0.24474567,0.0020034125,0.20893745,-0.44759497,0.0105528926849365,14.545388793945335,0,0,0,0
29.437518374125176,41.38129,0.1656432,-0.004320245,-0.19573534,12881.45,-0.16996345,1.8664517e-05,0.16635881,-0.04320245,0.0114339447021484,14.832504208882654,0,0,0,0
29.478845055898063,40.856625,0.17061996,-0.026424877,-0.20244314,12517.3,-0.19704483,0.0006982742,0.17512858,-0.26424877,0.0112010693550109,14.937810198466025,0,0,0,0
29.214689826965355,40.080734,0.17725825,-0.031247044,-0.18459226,11572.55,-0.20850529,0.00097637775,0.18279704,-0.31247044,0.0111927111943562,15.171249326070182,0,0,0,0
29.425578371683784,39.43131,0.1185559,-0.05105105,-0.1043412,10208.55,-0.16960695,0.0026062098,0.12460831,-0.5105105,0.0115013901392618,14.729311084747335,0,0,0,0
28.81987374623617,43.071503,0.104559995,0.021292504,-0.12553291,12452.8,-0.083267495,0.00045337068,0.10233365,0.21292504,0.0110777473449707,15.02515818277996,0,0,0,0
29.425578371683784,49.415348,0.028575096,0.10162556,-0.05839428,14371.55,0.07305046,0.010327755,0.025671136,1.0162556,0.0115013901392618,14.729311084747335,0,0,0,0
29.3144397099813,49.587955,0.039166518,0.08609234,-0.07194233,14074.05,0.04692582,0.0074118907,0.035794582,0.8609234,0.011785807079739,14.98104512956408,0,0,0,0
29.63563849131268,48.32158,0.032310788,0.102512605,-0.068653606,14482.0,0.070201814,0.010508834,0.028998524,1.02512605,0.0094514126247829,14.539032554626488,0,0,0,0
28.81987374623617,44.59765,0.07854865,0.0420888,-0.10768579,13921.45,-0.036459852,0.001771467,0.07524263,0.420888,0.0110777473449707,15.02515818277996,0,0,0,0
28.887657101949088,42.33492,0.1701936,-0.030798486,-0.18310392,12251.85,-0.20099208,0.0009485467,0.1754353,-0.30798486,0.0088965702056884,14.813097466362876,0,0,0,0
29.478845055898063,41.67182,0.13316968,0.03751548,-0.15586933,11567.55,-0.0956542,0.0014074113,0.12817375,0.3751547999999999,0.0112010693550109,14.937810198466025,0,0,0,0
